index,szum
852,0.01782016401447886
853,0.2726828600470005
854,0.1885267593229578
855,0.38704510551769894
856,0.18488634228976458
857,0.2801527657079707
858,0.26148469511375083
859,0.46186800258127
860,0.3530346814954781
861,0.13002452059959183
862,0.34473028658454996
863,0.2192172852291285
864,0.3249683986663573
865,0.3857301660784592
866,0.36828620115185473
867,0.35196244824044354
868,0.2303251348907258
869,0.3939540480492871
870,0.31258971762706134
871,0.29086120694877
872,0.2580029088365927
873,0.42753383789006594
874,0.29057469386879914
875,0.22492011999831343
876,0.13578701922770853
877,0.3331255222152204
878,0.2636854697997927
879,0.3435395315440867
880,0.2726670420181061
881,0.288485205085419
882,0.3814156067920641
883,0.32904655873935784
884,0.31136658910181747
885,0.22997267302559665
886,0.32430299889680914
887,0.34169290158607996
888,0.34563050846173354
889,0.3237007093522795
890,0.42589388585764254
891,0.21919180090873422
892,0.3311453542386866
893,0.19328385325106653
894,0.3137706049007263
895,0.22635528789865605
896,0.2805132863231675
897,0.12416425226986427
898,0.27717537956407146
899,0.2684618883187444
900,0.30722833577711567
901,0.17576014236148754
902,0.2780960385444252
903,0.2942029738020263
904,0.3112226942483628
905,0.3190316074947785
906,0.21617610114928823
907,0.2859597165950792
908,0.18777278136567385
909,0.4002779549436898
910,0.2914507397885932
911,0.21149308958773066
912,0.27324606682962177
913,0.25304723840988197
914,0.15886478692195513
915,0.34203488683033884
916,0.36828949160184143
917,0.4074832997501955
918,0.22154256692879196
919,0.18880652982503188
920,0.3632157069282531
921,0.2878379234165568
922,0.318801057296858
923,0.1682929073158787
924,0.32197233399950403
925,0.31170031044712554
926,0.34869147549139723
927,0.20725171483845792
928,0.30743533231003034
929,0.31940674523932044
930,0.2187707666463969
931,0.19567155573898068
932,0.08404174635183119
933,0.27916355994937064
934,0.2718623577363514
935,0.20529131570634127
936,0.2793916863557314
937,0.23396070595467386
938,0.3238457958126643
939,0.2968805329735772
940,0.2081000317428699
941,0.28258010541784545
942,0.19580999989890985
943,0.4579816323637375
944,0.2551030061946851
945,0.3117799329119399
946,0.15224158940204702
947,0.43565822343550037
948,0.2218281146289425
949,0.2747385030761389
950,0.1266769644323464
951,0.22687235450354468
952,0.14413517941733833
953,0.2717805772942367
954,0.22425861358395063
955,0.28164164365108174
956,0.4570299548667445
957,0.29296447979001683
958,0.3872732674521839
959,0.10557099603483888
960,0.21213993432212475
961,0.3252114248487758
962,0.23536753993001014
963,0.36570515729491976
964,0.2285930533189197
965,0.09681847528447446
966,0.16310001905557883
967,0.3754083357964489
968,0.55
969,0.3572694292099485
970,0.3013719358120215
971,0.2544831417303806
972,0.47047462108545746
973,0.3503630911844982
974,0.3296347667820013
975,0.2813659428521082
976,0.2360341872949305
977,0.39482082014742803
978,0.11685408984791296
979,0.23694551805266972
980,0.29301574652650103
981,0.30438681016822855
982,0.34401375267436285
983,0.36625686384043216
984,0.23155300141253599
985,0.24825716047021498
986,0.2534106639459727
987,0.32075307553008586
988,0.27884779457140896
989,0.2494640178439201
