index,szum
377,0.05324960018231725
378,0.013930542730539066
379,0.007691200980855485
380,0.0401233158449535
381,0.0007476038583138358
382,0.013104410171730335
383,0.01185238467067474
384,0.02255093297828382
385,0.0003341912011391452
386,0.008887390419464162
387,0.015619868924801448
388,0.009162714196853515
389,0.005602342689634844
390,0.010293637384380074
391,0.01567477155257437
392,0.011870074869187572
393,0.010293502506328734
394,0.03909521392425269
395,0.02474552312249028
396,0.0011490910895546604
397,0.032752091183992034
398,0.005520850011371273
399,0.010702871827874908
400,0.005750099820449258
401,0.004308691811629764
402,0.005642614872489175
403,0.0101418926490822
404,0.02144485040486796
405,0.015818962549207793
406,0.008610689919235304
407,0.019082062370189872
408,0.011418400859860478
409,0.028183612245158512
410,0.008373498031868615
411,0.024890469251761603
412,0.011567820529622401
413,0.03358064686666247
414,0.018285062185383345
415,0.02723405762766629
416,0.032905582182508185
417,0.0019717724582953714
418,0.03847091890895341
419,0.030068144462460148
420,0.04666705948259494
421,0.06322550210873457
422,0.023900111286114262
423,0.013715511525175621
424,0.03722377474412169
425,0.04351436160385686
426,0.013328295281835328
427,0.033242707902980964
428,0.040243870041912294
429,0.0278452108789583
430,0.02040945696668098
431,0.053488461333571186
432,0.049830438957605416
433,0.05385388661506393
434,0.05124788931485639
435,0.05511906428543694
436,0.0640332811965347
437,0.04761538477285291
438,0.04212982391573558
439,0.06688684915354698
440,0.050182945987426196
441,0.028293040063498663
442,0.03635563760502267
443,0.05828038860285011
444,0.06446365619879924
445,0.07224844547972893
446,0.07150280599013074
447,0.049447517658585
448,0.050281759202826196
449,0.06741793348811273
450,0.05765838429419401
451,0.07012526245551427
452,0.03556926390514019
453,0.07433742921503632
454,0.07065352965633592
455,0.07556267472096735
456,0.051342728008470076
457,0.0694551995866786
458,0.03372905576434499
459,0.0548789654449831
460,0.056981406214509006
461,0.04844873059541337
462,0.06615222860246468
463,0.08147449838903341
464,0.09027198210684034
465,0.08750650196852368
466,0.07506010846757476
467,0.05844487844103707
468,0.09072339862417034
469,0.07686940666692423
470,0.07582908250392333
471,0.08559825527567488
472,0.0700878131277778
473,0.05934423638814761
474,0.0699729295620265
475,0.07312135543202597
476,0.08254232823398222
477,0.0590941477674599
478,0.06637327982292544
479,0.04817919822309881
480,0.07902100030477774
481,0.07524185546510156
482,0.04339953400545196
483,0.06667075834221561
484,0.07427155553430989
485,0.07254407932001676
486,0.05472207039672615
487,0.0498117441382559
488,0.04862580384905599
